content,publish_time,like_num,forward_num,comment_num
穿越时光，与经典相遇回顾难忘瞬间，依然心潮澎湃梅赛德斯-奔驰作为OCR晒车节的深度合作伙伴和超级参与者，与车迷、车友们一同狂欢，因热爱相聚，因相聚而更加热爱，Let’s shine together！ 梅赛德斯-奔驰的微博视频  ,2024-10-07 16:20,50,11,23
#世界动物日#同一方热土，同一个家园。#奔驰#“动物”世界兜风指南，向野而奔，愿所有生命都能被温柔以待！  [组图共6张] 原图 ,2024-10-04 10:00,109,21,35
时光流转，梦幻依旧自70年前梅赛德斯-奔驰300SL开启关于Super Light的极致追求缓缓升起的鸥翼带着汽车的梦想一同起飞 梅赛德斯-奔驰的微博视频  ,2024-10-02 10:00,56,28,15
汽车史上最著名的设计师之一布鲁诺·萨科（Bruno Sacco）数十年间塑造了梅赛德斯-奔驰众多标志的风格。其中他最爱和引以为傲的是 126 系列的豪华轿车和双门轿跑车。获悉他去世的消息，我们深感悲痛。他出生于意大利，1958年加入梅赛德斯-奔驰，直至1999年退休，以其标志性的设计和对美学的热情给公司留...全文 [组图共3张] 原图 ,2024-09-30 12:41,41,24,18
让我看看有谁在#周日#上班？ 全球咖啡日，Mr. AMG给你的精神头儿加满油！横扫班味儿，血脉觉醒，等你进站！#AMG##咖啡# 评论区分享出奔驰与咖啡的故事，秀出你的“啡”凡时刻！ 梅赛德斯-奔驰的微博视频  ,2024-09-29 10:00,47,16,23
2024年中国网球公开赛已开赛一周上海劳力士大师赛进入倒计时3️⃣天作为两项顶级赛事的官方搭子我们为各位观赛“网”友带来一份超默契的「合拍词典」📒从容享受速度与风度的优雅进阶#开奔驰打网球真的很搭# 你的“网”感如何？🎾即刻载上你的网球搭子奔向心驰神往的球场吧！😆  [组图共9张] 原图 ,2024-09-27 11:00,51,20,12
@ 全体玩家，你收到了一封跨次元的邀请 👂穿越时空，开启异世界的别样旅程！准备好了吗，千万别眨眼，G刻跟随奔驰G 500驶入乐高所在的次元！😍看完视频还没过瘾？别着急，线下还有更多精彩等着你！📢乐高“热爱不打烊”消费者体验活动即将登陆北京751火车头广场🤳传奇奔驰G 500惊艳亮相，...全文 ,2024-09-27 10:00,194,60,156
从平平无奇的路人，到实力超神的全明星，是背后日常训练里一次又一次的死磕到底、坚持自我，才能用实力打破质疑，GANK那些唱衰的人。不服？来2024全球总决赛对线，让你#眼见为实##英雄联盟S14##2024全球总决赛##Worlds2024##EQE纯电SUV# 梅赛德斯-奔驰的微博视频  ,2024-09-26 12:00,16,10,5
蕴含尖精科技的智能数字大灯，每盏拥有3个超强功率LED，合计260万像素的视频流，顷刻间照亮未来之路。#奔驰的标准#，是在车灯的智能科技路上不断创新，引领行业发展；也是在夜的深邃中，守护照亮安全的每一步 梅赛德斯-奔驰的微博视频  ,2024-09-26 09:52,24,21,7
世界上只有两种氛围灯：一种叫奔驰的氛围灯，其他的都叫灯。奔驰以64色环绕设计与8000小时恒久光辉，拿捏每处细节的舒适和美感。结合智能与情感打造出的氛围，才是#奔驰的标准# 梅赛德斯-奔驰的微博视频  ,2024-09-26 09:51,48,19,9
你知道么？奔驰不仅是汽车的发明者，也是车灯的引领者。从车上的第一盏烛火，到璀璨的科技明灯，138年来，传承、安全、情感与智能的灯光发明持续照亮人类出行的未来，见证三叉星徽永不熄灭的创造热情 梅赛德斯-奔驰的微博视频  ,2024-09-26 09:50,25,12,9
行于东西交迭之界，与时尚优雅共鸣。梅赛德斯-奔驰作为汽车发明者，不断以先锋之姿站在潮流前沿，让三叉星的光芒在伦敦、纽约、柏林等世界主要时装周激情闪耀 。此次梅赛德斯-奔驰与上海时装周首度携手，作为官方指定汽车合作伙伴，联袂呈现2025春夏上海时装周，并将与中国内地超模、服装设计师吕燕...全文 [组图共12张] 原图 ,2024-09-24 18:00,49,20,18
优雅开合之间，电启超然新程智慧加持驾驶，直抵巅峰至境全新梅赛德斯-迈巴赫EQS纯电SUV同超乎想象，共赴至臻天地 梅赛德斯-奔驰的微博视频  ,2024-09-24 09:30,30,11,3
今天网球局，新学到的OOTD搭配🎾一拍即合的“网”感大片即使在球场边，也很出片～#开奔驰打网球真的很搭#  上海劳力士大师赛开赛倒计时一周截至9月27日12:00评论区分享你在网球场上的精彩瞬间我们将根据留言内容抽取5位幸运球友分别送上2张上海劳力士大师赛门票*观赛日期以实际收到的票面...全文 [组图共9张] 原图 ,2024-09-23 10:10,118,37,108
踏阶而上关怀倍显，至臻设计豪华尽现交错觥筹间，从容逾山越海梅赛德斯-迈巴赫GLS SUV邀@秋晨同学 入座，一起开启礼遇天地之旅 梅赛德斯-奔驰的微博视频  ,2024-09-23 09:30,90,28,20
今日#秋分#万物秋爽，恰如其分；梅赛德斯-奔驰愿您不慌不忙，顺时而奔！#智能豪华独E无二# 梅赛德斯-奔驰的微博视频  ,2024-09-22 10:00,51,24,19
赢得了比赛，更赢得了目光👀这样的网球“搭子”，很难不心动💓！#开奔驰打网球真的很搭# 评论区分享出你最想拥有哪件网球“搭子”单品🎁截至2024年9月23日12:00我们将根据留言内容抽取15位球友分别送上奔驰网球周边1套～快来和#网球搭子一起奔驰#，让球技buff加满吧！*周边套装含定制...全文 [组图共6张] 原图 ,2024-09-20 13:30,575,122,455
新一代V级MPV焕新升级，双大满贯得主、青少年网球推广者 @郑洁 选择了V-Class作为自己的网球逐梦搭档，请她来告诉大家为什么#还得是奔驰大V##奔驰V级MPV##大有天地# 梅赛德斯-奔驰的微博视频  ,2024-09-20 11:18,24,9,8
承载着艺术的力量，梅赛德斯-奔驰携手艺术殿堂@国家大剧院，为您献上布鲁克纳“浪漫”交响曲，奏响跨时空的不朽乐章。9月25日国家大剧院，梅赛德斯-奔驰艺境和鸣音乐会，共同品味百年传奇在艺术之路上的礼赞和回馈。 梅赛德斯-奔驰的微博视频  ,2024-09-20 11:00,23,9,7
开天地之序，纵横万水千山傲然越野任驰骋，境到逆处仍从容梅赛德斯-迈巴赫GLS SUV让心之所向，锐不可当 梅赛德斯-奔驰的微博视频  ,2024-09-20 09:30,37,9,7
球场边的梅赛德斯-奔驰跨越一个多世纪，以优雅的摩登风采陪伴TA们穿梭在生活场与网球场之间完美诠释 #开奔驰打网球真的很搭# 评论区分享出你「开奔驰打网球」的风采时刻截止9月22日12:00我们将抽取5位幸运球友分别送上2张2024中国网球公开赛-钻石球场门票*观赛日期以实际收到的票面日期为准  [组图共9张] 原图 ,2024-09-19 12:25,71,31,49
以器成礼，敬迎当代贤达至臻空间，尽显宏阔格局梅赛德斯-迈巴赫S级轿车与礼道并行致远，风雨亦从容 梅赛德斯-奔驰的微博视频  ,2024-09-19 09:30,75,33,6
MAYBACH x David LaChapelle | 超现实主义景观作品致敬1930年代盛行于巴黎的超现实主义艺术流派，重复的表现手法结合非传统元素，辅以戏剧、舞蹈等多样化的艺术载体，摆脱桎梏，开启梅赛德斯-迈巴赫GLS SUV的超现实之旅 MAYBACH x David LaChapelle，佳作展览北京 · 今日美术馆2号馆，9月15日至9月...全文 ,2024-09-17 10:00,27,13,8
MAYBACH x David LaChapelle | 未来主义景观作品灵感源自未来主义艺术流派，梅赛德斯-迈巴赫EQS纯电SUV与金字塔两大工程杰作比肩而立，结合表演者及飞碟等天马行空的视觉元素，呈现古典交融未来科幻的奇妙观感 MAYBACH x David LaChapelle，佳作展览北京 · 今日美术馆2号馆，9月15日至9月25日车主...全文 ,2024-09-16 10:00,24,14,9
MAYBACH x David LaChapelle | 立体主义景观作品融合多位立体主义先驱的艺术风格，以立体主义的大胆革新对话梅赛德斯-迈巴赫S级轿车的永恒优雅，呈现充满生机与活力的视觉震撼 MAYBACH x David LaChapelle，佳作展览北京 · 今日美术馆2号馆，9月15日至9月25日车主观展福利：持奔驰车钥匙或Mercede...全文 ,2024-09-15 10:10,44,13,44
#中秋#将至，迎月来，月圆人如愿。一轮圆月，G送相思。梅赛德斯-奔驰与@乐高中国 一起，愿您所念常相见。中秋归家，你pick哪一辆G？#G级越野车#  评论区分享您中秋最想“奔驰”去哪里，截至9月19日12:00，我们将抽取3位幸运粉丝送出「Urban系列飞盘一个」与「G级越野车回力车车模一辆」...全文 ,2024-09-15 09:30,299,105,281
至臻奇思，超越想象。梅赛德斯-迈巴赫再度携手世界最伟大的当代艺术家之一David LaChapelle(大卫·拉切贝尔)，以迈巴赫臻品焕化创作灵感，打造三幅旷世杰作，探索梅 赛德斯-迈巴赫与艺术世界的文化共鸣与共享精神MAYBACH x David LaChapelle，佳作展览北京 · 今日美术馆2号馆，9月15日至9月25日 车主...全文 ,2024-09-14 18:00,28,11,8
自有驰来风 ｜ 人与自然共舞莫干山间，众人各得从容，心归自有天地。作家@宋茜 灵感涌动；植物学学生@这是邱天 手中的叶片诉说着山林的故事；女明星@王雯琴 再度投入角色；救生员@春夏_x 在泳池旁洞察一切；茶农@歐陽娜娜Nana 带着迷途的小鸭归途；放映员@陈靖可 在山间放映光影故事。山顶上，天色骤...全文 ,2024-09-14 15:00,354,26,38
自有驰来风 ｜ 女明星出神一刻女明星@王雯琴 在莫干山沉浸演绎，一抹意外打破沉思。她再次专注，这不正是新的开始？ 莫慌，再来一次，次次生动。生动亦心动。#奔驰CLE##有远见的生活##自有驰来风# 梅赛德斯-奔驰的微博视频  ,2024-09-14 14:00,18,9,4
"转发理由:提车快乐！🎉🎉上一代大V车主，又一次选择了#奔驰V级MPV#。用心呵护所爱，#还得是奔驰大V# 🔗即刻Get吴尊同款大V 网页链接  
原始用户: 吴尊
转发内容: 答应大家的最新款#奔驰V级MPV#提车分享来咯！😉这次我们全家一起出动，来到4S店把“老朋友”带回家啦🎉而且弟弟超级厉害👍，有负责这条提车的Vlog很多镜头拍摄哦📹             #大有天地##还得是奔驰大V# 吴尊的微博视频  ",2024-09-14 10:00,125,18,14
复古掀起潮流，经典全新演绎。一年一度的汽车主题嘉年华「OCR晒车节」即将盛大启幕，梅赛德斯-奔驰作为深度合作伙伴和超级参与者，向你发出正式邀请。10月3日-5日，绍兴·浙江国际赛车场，让我们为热爱相聚，Shine together！评论区留言，你在OCR晒车节最期待见到的奔驰车型。截止9月16日12:00，我们...全文 ,2024-09-13 22:47,32,5,12
明明是台新座驾，却默契得像老朋友。新一代V级MPV携多项智能化升级，见微知著般懂你，恰到好处地帮你。#奔驰V级MPV##大有天地##还得是奔驰大V# 梅赛德斯-奔驰的微博视频  ,2024-09-12 14:00,22,12,5
自有驰来风 ｜ 电影放映员随机应变莫干山的夜色中，电影放映机故障，放映员@陈靖可 镇定应对，众人齐心，光影交织，故事悄然展开。莫慌，电影讲述故事，而人活出故事。光影流转，从容演绎。#全新CLE敞篷轿跑车##有远见的生活##自有驰来风# 梅赛德斯-奔驰的微博视频  ,2024-09-12 12:00,14,7,3
#天地即征途#越野图腾，始于1979，长白圣地，传奇G续。泥泞、岩石、涉水，深入G-Class Only专属越野区域，极境之中，释放强悍实力，G级越野车拓界豪华，书写不朽传奇。#守护心中天地# 梅赛德斯-奔驰的微博视频  ,2024-09-11 18:00,30,10,11
面对面会客，才是高规格待客。新一代V级MPV座椅布局灵活多变，让沟通真诚无间。#奔驰V级MPV# #大有天地# #还得是奔驰大V# 梅赛德斯-奔驰的微博视频  ,2024-09-11 14:00,19,8,8
自有驰来风 ｜ 植物学学生寻一片树叶植物学学生@这是邱天 在莫干山漫步，一片叶子轻落车窗外，仿佛山林秘语。丢失与重获间，自然的馈赠悄然而至。  莫慌，一叶知山，见树也见林。迎风入怀，邂逅心动。#全新CLE敞篷轿跑车##有远见的生活##自有驰来风# 梅赛德斯-奔驰的微博视频  ,2024-09-11 12:00,24,4,5
自有驰来风 ｜ 作家灵感破界一刻作家@宋茜 驶入莫干山，环境一变，灵感乍现。顶篷开启，天地开阔，某种奇遇正待她发现。  莫慌，文字有界，身心无拘。打开顶篷，此刻采风。#全新CLE敞篷轿跑车##有远见的生活##自有驰来风# 梅赛德斯-奔驰的微博视频  ,2024-09-10 13:31,7048,561,698
65年前的今天，梅赛德斯-奔驰完成了人类历史上首次实车系统性碰撞测试。撞击仅仅一瞬，但奔驰为汽车工业奠定的基础，领跑探索碰撞安全的余音却响彻至今。向2050年“零致命性交通事故”愿景继续迈进 #科技奔驰#  原图 ,2024-09-10 10:18,46,10,7
坐享从容，亦不失驾控快意。新一代V级MPV驾乘体验全面升级，每一种路况，都为你应答如流。#奔驰V级MPV##大有天地##还得是奔驰大V# 梅赛德斯-奔驰的微博视频  ,2024-09-09 14:39,22,11,5
智能进化，高性能芯片全面提升驾乘体验。高通8295芯片释放更强的AI算力，运行更流畅；L2+导航辅助驾驶系统，应对各种路况更从容；全场景免唤醒，语音识别更准确；Unity渲染沉浸式3D地图，导航更直观；搭载360度摄像头，智能泊车更丝滑；兼容安卓+3年无限流量，车载娱乐更丰富。梅赛德斯-奔驰长轴距C...全文 ,2024-09-09 11:00,39,29,10
"以C位姿态，智能进化高通8295芯片释放更强算力L2+导航辅助驾驶系统，应对路况更从容新增智能泊车功能停车更便捷更智能，更精准，更懂你#入座你的舒适区#梅赛德斯-奔驰长轴距C级车焕新上市厂商建议零售价：人民币334,800—410,600元  [组图共6张] 原图 ",2024-09-09 10:30,43,22,13
#天地即征途# 登顶天池 在海拔2470米之巅，探秘被誉为“世界最高火山湖”的传奇水源；深入原始丛林，寻觅山中灵参的生长秘密。对生灵万物，心怀敬畏，梅赛德斯-奔驰SUV家族与你守护每一寸被足迹丈量过的土地。#守护心中天地# 梅赛德斯-奔驰的微博视频  ,2024-09-06 18:21,28,20,4
